ip,module,status_code,server_header,version
"2.19.78.190","http443","400","AkamaiGHost","unknown"
"2.19.78.190","http80","400","AkamaiGHost","unknown"
"2.18.128.245","http443","400","AkamaiGHost","unknown"
"2.18.128.245","http80","400","AkamaiGHost","unknown"
"95.101.167.8","http443","400","AkamaiGHost","unknown"
"95.101.167.8","http80","400","AkamaiGHost","unknown"
"92.122.157.215","http80","400","AkamaiGHost","unknown"
"2.20.125.230","http443","400","AkamaiGHost","unknown"
"2.20.125.230","http80","400","AkamaiGHost","unknown"
"2.19.155.179","http80","400","AkamaiGHost","unknown"
"2.18.129.166","http443","400","AkamaiGHost","unknown"
"2.18.129.166","http80","400","AkamaiGHost","unknown"
"2.20.241.245","http80","400","AkamaiGHost","unknown"
"95.100.22.80","http443","400","AkamaiGHost","unknown"
"95.100.22.80","http80","400","AkamaiGHost","unknown"
"212.92.64.17","http80","200","openresty","unknown"
"2.23.42.32","http80","400","AkamaiGHost","unknown"
"2.22.14.240","http443","400","AkamaiGHost","unknown"
"2.22.14.240","http80","400","AkamaiGHost","unknown"
"81.17.55.108","http443","404","","unknown"
"81.17.55.108","http80","404","","unknown"
"212.7.211.247","http443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"212.7.211.247","http80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"95.100.24.43","http443","400","AkamaiGHost","unknown"
"95.100.24.43","http80","400","AkamaiGHost","unknown"
"2.19.121.217","http443","400","AkamaiGHost","unknown"
"2.19.121.217","http80","400","AkamaiGHost","unknown"
"5.255.101.135","http80","204","nginx","unknown"
"185.156.162.215","http443","200","nginx","unknown"
"185.156.162.215","http80","403","nginx","unknown"
"136.144.250.7","http443","404","nginx","unknown"
"136.144.250.7","http80","200","nginx","unknown"
"2.21.219.126","http443","400","AkamaiGHost","unknown"
"2.21.219.126","http80","400","AkamaiGHost","unknown"
"213.163.83.127","http443","200","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.33","2.4.6"
"213.163.83.127","http80","200","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.33","2.4.6"
"95.100.0.96","http443","400","AkamaiGHost","unknown"
"95.100.0.96","http80","400","AkamaiGHost","unknown"
"85.146.220.182","http443","200","Microsoft-IIS/10.0","10.0"
"85.146.220.182","http80","404","Microsoft-HTTPAPI/2.0","2.0"
"139.162.153.35","http443","204","nginx","unknown"
"139.162.153.35","http80","200","nginx","unknown"
"2.23.47.99","http80","400","AkamaiGHost","unknown"
"2.17.114.93","http443","400","AkamaiGHost","unknown"
"2.17.114.93","http80","400","AkamaiGHost","unknown"
"194.213.127.128","http443","200","nginx","unknown"
"194.213.127.128","http80","200","nginx","unknown"
"92.123.205.214","http443","400","AkamaiGHost","unknown"
"92.123.205.214","http80","400","AkamaiGHost","unknown"
"131.125.253.212","http80","503","","unknown"
"84.116.73.197","http443","200","Apache","unknown"
"84.116.73.197","http80","200","Apache","unknown"
"92.123.165.85","http443","400","AkamaiGHost","unknown"
"92.123.165.85","http80","400","AkamaiGHost","unknown"
"2.22.198.252","http80","400","AkamaiGHost","unknown"
"95.100.115.206","http443","400","AkamaiGHost","unknown"
"95.100.115.206","http80","400","AkamaiGHost","unknown"
"2.58.57.101","http443","200","Apache","unknown"
"2.58.57.101","http80","200","Apache","unknown"
"2.16.188.211","http443","400","AkamaiGHost","unknown"
"2.16.188.211","http80","400","AkamaiGHost","unknown"
"185.95.27.96","http443","200","nginx","unknown"
"185.95.27.96","http80","200","nginx","unknown"
"92.122.67.107","http443","400","AkamaiGHost","unknown"
"92.122.67.107","http80","400","AkamaiGHost","unknown"
"2.19.11.107","http443","400","AkamaiGHost","unknown"
"2.19.11.107","http80","400","AkamaiGHost","unknown"
"5.11.83.202","http443","403","","unknown"
"5.11.83.202","http80","403","","unknown"
"185.162.89.14","http443","200","","unknown"
"185.162.89.14","http80","200","","unknown"
"95.101.49.90","http443","400","AkamaiGHost","unknown"
"95.101.49.90","http80","400","AkamaiGHost","unknown"
"2.16.58.243","http80","400","AkamaiGHost","unknown"
"2.19.97.89","http80","400","AkamaiGHost","unknown"
"195.240.224.72","http443","200","","unknown"
"195.240.224.72","http80","200","","unknown"
"85.12.47.10","http443","200","Apache/2","2"
"85.12.47.10","http80","200","Apache/2","2"
"37.34.57.213","http443","404","Microsoft-HTTPAPI/2.0","2.0"
"37.34.57.213","http80","200","Microsoft-IIS/10.0","10.0"
"2.20.53.228","http443","400","AkamaiGHost","unknown"
"2.20.53.228","http80","400","AkamaiGHost","unknown"
"91.228.56.32","http80","200","Microsoft-IIS/8.5","8.5"
"139.162.34.168","http443","200","Werkzeug/0.16.0 Python/3.7.3","0.16.0"
"139.162.34.168","http80","200","Werkzeug/0.16.0 Python/3.7.3","0.16.0"
"2.22.160.146","http443","400","AkamaiGHost","unknown"
"2.22.160.146","http80","400","AkamaiGHost","unknown"
"45.132.226.45","http80","404","","unknown"
"2.18.58.51","http443","400","AkamaiGHost","unknown"
"2.18.58.51","http80","400","AkamaiGHost","unknown"
"2.17.40.91","http80","400","AkamaiGHost","unknown"
"2.20.148.144","http443","200","Spanner","unknown"
"2.20.148.144","http80","200","","unknown"
"2.23.104.221","http443","400","AkamaiGHost","unknown"
"2.23.104.221","http80","400","AkamaiGHost","unknown"
"2.23.61.47","http80","400","AkamaiGHost","unknown"
"93.119.2.182","http443","403","Apache/2","2"
"93.119.2.182","http80","403","Apache/2","2"
"199.67.90.34","http443","400","ZGS","unknown"
"199.67.90.34","http80","400","ZGS","unknown"
"37.235.81.156","http443","200","Apache","unknown"
"37.235.81.156","http80","200","Apache","unknown"
"2.20.186.198","http80","400","AkamaiGHost","unknown"
"92.64.152.104","http443","200","nginx","unknown"
"92.64.152.104","http80","200","nginx","unknown"
"94.157.71.229","http443","200","nginx/1.29.4","1.29.4"
"94.157.71.229","http80","200","nginx/1.29.4","1.29.4"
"2.19.222.16","http443","400","AkamaiGHost","unknown"
"2.19.222.16","http80","400","AkamaiGHost","unknown"
"2.18.132.141","http443","400","AkamaiGHost","unknown"
"2.18.132.141","http80","400","AkamaiGHost","unknown"
"95.100.9.97","http443","400","AkamaiGHost","unknown"
"95.100.9.97","http80","400","AkamaiGHost","unknown"
"2.22.179.146","http443","400","AkamaiGHost","unknown"
"2.22.179.146","http80","400","AkamaiGHost","unknown"
"92.122.91.123","http80","400","AkamaiGHost","unknown"
"95.100.9.82","http443","400","AkamaiGHost","unknown"
"95.100.9.82","http80","400","AkamaiGHost","unknown"
"194.146.44.7","http443","200","Apache","unknown"
"194.146.44.7","http80","200","Apache","unknown"
"2.18.156.198","http443","400","AkamaiGHost","unknown"
"2.18.156.198","http80","400","AkamaiGHost","unknown"
"2.23.143.200","http443","400","AkamaiGHost","unknown"
"2.23.143.200","http80","400","AkamaiGHost","unknown"
"95.100.204.148","http443","400","AkamaiGHost","unknown"
"95.100.204.148","http80","400","AkamaiGHost","unknown"
"2.18.159.185","http443","400","AkamaiGHost","unknown"
"2.18.159.185","http80","400","AkamaiGHost","unknown"
"2.18.152.153","http443","400","AkamaiGHost","unknown"
"2.18.152.153","http80","400","AkamaiGHost","unknown"
"2.23.235.59","http80","400","AkamaiGHost","unknown"
"2.20.157.210","http443","400","AkamaiGHost","unknown"
"2.20.157.210","http80","400","AkamaiGHost","unknown"
"144.178.218.218","http443","200","","unknown"
"144.178.218.218","http80","200","","unknown"
"139.162.3.12","http443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.3.12","http80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.235.176.76","http443","500","Apache","unknown"
"185.235.176.76","http80","500","Apache","unknown"
"2.20.182.211","http80","400","AkamaiGHost","unknown"
"83.174.138.116","http443","200","","unknown"
"83.174.138.116","http80","200","","unknown"
"204.8.83.249","http443","200","-","unknown"
"204.8.83.249","http80","200","","unknown"
"2.18.153.122","http443","400","AkamaiGHost","unknown"
"2.18.153.122","http80","400","AkamaiGHost","unknown"
"139.162.104.88","http443","200","nginx + Phusion Passenger 6.0.6","unknown"
"139.162.104.88","http80","200","nginx + Phusion Passenger 6.0.6","unknown"
"139.162.28.135","http443","200","nginx/1.26.1","1.26.1"
"139.162.28.135","http80","200","nginx/1.26.1","1.26.1"
"62.195.239.193","http80","200","Webs","unknown"
"139.162.79.16","http443","403","Apache/2.4.67 (Debian) OpenSSL/3.0.20 mod_perl/2.0.12 Perl/v5.36.0","2.4.67"
"139.162.79.16","http80","403","Apache/2.4.67 (Debian) OpenSSL/3.0.20 mod_perl/2.0.12 Perl/v5.36.0","2.4.67"
"89.41.170.12","http443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"89.41.170.12","http80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"80.112.48.155","http80","200","nginx","unknown"
"95.100.17.168","http443","400","AkamaiGHost","unknown"
"95.100.17.168","http80","400","AkamaiGHost","unknown"
"45.80.37.4","http80","404","nginx","unknown"
"83.167.206.126","http80","403","","unknown"
"77.250.140.243","http80","200","Boa/0.94.14rc21","0.94.14"
"83.85.66.31","http80","200","ReeCam IP Camera","unknown"
"81.4.122.207","http80","200","Apache/2.4.29 (Ubuntu)","2.4.29"
"37.18.105.176","http80","403","Web server","unknown"
"212.204.171.59","http80","200","App-webs/","unknown"
"178.19.119.157","http80","200","","unknown"
"139.162.54.207","http80","500","nginx/1.14.0 (Ubuntu)","1.14.0"
"131.180.125.164","http443","502","nginx/1.14.1","1.14.1"
"131.180.125.164","http80","200","nginx/1.14.1","1.14.1"
"62.84.245.135","http443","200","Apache/2","2"
"62.84.245.135","http80","200","Apache/2","2"
"95.211.17.107","http443","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"95.211.17.107","http80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"77.62.179.18","http80","200","e@sy-pro v8.0.7 06/07/2016","unknown"
"84.82.188.202","http80","200","nginx","unknown"
"194.61.41.59","http80","404","","unknown"
"91.246.32.152","http80","200","Microsoft-IIS/8.5","8.5"
"95.101.59.106","http80","400","AkamaiGHost","unknown"
"185.116.15.121","http80","200","","unknown"
"213.154.239.35","http80","200","AangetekendMailen","unknown"
"176.103.219.190","http80","401","","unknown"
"2.20.22.8","http80","400","AkamaiGHost","unknown"
"2.20.19.75","http80","400","AkamaiGHost","unknown"
"178.84.111.130","http80","200","nginx","unknown"
"46.44.136.116","http443","404","","unknown"
"213.132.223.165","http443","200","nginx","unknown"
"2.23.137.236","http80","400","AkamaiGHost","unknown"
"2.22.245.160","http80","400","AkamaiGHost","unknown"
"88.221.61.98","http80","400","AkamaiGHost","unknown"
"2.22.181.188","http80","400","AkamaiGHost","unknown"
"2.23.11.49","http80","400","AkamaiGHost","unknown"
"2.22.53.15","http80","400","AkamaiGHost","unknown"
"2.20.111.214","http80","400","AkamaiGHost","unknown"
"2.18.202.187","http80","400","AkamaiGHost","unknown"
"213.132.223.250","http443","200","Apache/2","2"
"185.217.94.142","http80","200","Apache","unknown"
"203.159.92.251","http80","404","openresty","unknown"
"2.17.48.37","http80","400","AkamaiGHost","unknown"
"92.123.3.167","http80","400","AkamaiGHost","unknown"
"95.100.225.244","http443","400","AkamaiGHost","unknown"
"95.100.225.244","http80","400","AkamaiGHost","unknown"
"213.127.148.10","http443","403","Microsoft-IIS/7.0","7.0"
"213.127.148.10","http80","404","Microsoft-HTTPAPI/2.0","2.0"
"2.19.246.51","http443","400","AkamaiGHost","unknown"
"131.211.32.176","http443","200","Apache/2.4.58 (Ubuntu)","2.4.58"
"2.23.234.199","http80","400","AkamaiGHost","unknown"
"92.122.98.116","http80","400","AkamaiGHost","unknown"
"2.16.0.240","http80","400","AkamaiGHost","unknown"
"203.159.93.203","http80","101","","unknown"
"77.175.28.115","http443","200","nginx","unknown"
"139.162.141.231","http443","400","nginx","unknown"
"136.144.187.4","http443","200","nginx","unknown"
"92.122.9.110","http443","400","AkamaiGHost","unknown"
"92.122.9.110","http80","400","AkamaiGHost","unknown"
"185.177.124.5","http443","403","nginx","unknown"
"95.100.73.117","http80","400","AkamaiGHost","unknown"
"185.49.141.10","http443","200","Apache/2.4.66 (FreeBSD) OpenSSL/3.0.16","2.4.66"
"185.49.141.10","http80","200","Apache/2.4.66 (FreeBSD) OpenSSL/3.0.16","2.4.66"
"45.141.63.189","http443","200","Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8","2.4.58"
"45.141.63.189","http80","200","Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8","2.4.58"
"2.17.234.45","http443","400","AkamaiGHost","unknown"
"2.17.234.45","http80","400","AkamaiGHost","unknown"
"137.120.0.252","http443","404","","unknown"
"37.9.217.162","http443","403","Apache","unknown"
"45.88.79.6","http443","200","nginx","unknown"
"45.88.79.6","http80","200","nginx","unknown"
"185.63.154.224","http443","200","Apache/2","2"
"185.63.154.224","http80","200","Apache/2","2"
"92.63.168.209","http443","200","nginx","unknown"
"2.20.171.19","http80","400","AkamaiGHost","unknown"
"2.19.64.197","http443","400","AkamaiGHost","unknown"
"2.19.64.197","http80","400","AkamaiGHost","unknown"
"93.158.203.107","http443","404","","unknown"
"93.158.203.107","http80","404","","unknown"
"88.221.137.123","http443","400","AkamaiGHost","unknown"
"88.221.137.123","http80","400","AkamaiGHost","unknown"
"2.18.147.172","http443","400","AkamaiGHost","unknown"
"2.18.147.172","http80","400","AkamaiGHost","unknown"
"185.226.136.239","http443","403","Microsoft-IIS/10.0","10.0"
"5.132.123.47","http80","502","nginx","unknown"
"82.72.168.8","http80","200","","unknown"
"139.162.125.49","http443","200","Mastodon","unknown"
"68.67.0.202","http80","200","SonicWALL","unknown"
"2.20.241.146","http80","400","AkamaiGHost","unknown"
"81.171.25.193","http443","200","nginx","unknown"
"2.16.200.196","http443","400","AkamaiGHost","unknown"
"2.17.95.59","http443","400","AkamaiGHost","unknown"
"2.17.95.59","http80","400","AkamaiGHost","unknown"
"2.17.179.25","http80","400","AkamaiGHost","unknown"
"149.210.201.59","http443","403","cloudflare","unknown"
"195.211.72.41","http80","404","Apache","unknown"
"185.146.216.144","http80","200","Microsoft-IIS/10.0","10.0"
"2.23.127.144","http80","400","AkamaiGHost","unknown"
"185.98.53.157","http443","200","nginx","unknown"
"185.98.53.157","http80","200","nginx","unknown"
"85.17.32.208","http443","200","Apache/2.4.66 (Linux/SUSE)","2.4.66"
"136.144.140.182","http443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.63.154.24","http443","404","Apache/2","2"
"62.233.36.225","http80","403","openresty","unknown"
"136.144.131.66","http80","200","nginx","unknown"
"45.143.250.19","http443","403","nginx/1.26.2","1.26.2"
"45.143.250.19","http80","403","nginx/1.26.2","1.26.2"
"149.210.154.216","http443","200","Apache/2","2"
"149.210.154.216","http80","200","Apache/2","2"
"95.100.48.231","http443","400","AkamaiGHost","unknown"
"45.156.87.190","http80","200","nginx/1.22.1","1.22.1"
"103.251.165.109","http80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"2.18.175.197","http80","400","AkamaiGHost","unknown"
"185.217.95.158","http80","200","Apache","unknown"
"2.58.164.64","http443","401","","unknown"
"2.22.183.45","http443","400","AkamaiGHost","unknown"
"2.18.28.56","http443","400","AkamaiGHost","unknown"
"2.18.28.56","http80","400","AkamaiGHost","unknown"
"2.18.53.26","http443","400","AkamaiGHost","unknown"
"5.255.108.193","http443","200","nginx","unknown"
"2.23.108.219","http443","400","AkamaiGHost","unknown"
"95.100.255.180","http443","400","AkamaiGHost","unknown"
"95.100.255.180","http80","400","AkamaiGHost","unknown"
"2.18.140.74","http443","400","AkamaiGHost","unknown"
"2.18.140.74","http80","400","AkamaiGHost","unknown"
"81.205.149.190","http443","200","nginx","unknown"
"81.205.149.190","http80","200","nginx","unknown"
"2.23.189.148","http80","400","AkamaiGHost","unknown"
"95.101.235.92","http80","400","AkamaiGHost","unknown"
"139.162.255.126","http80","503","Apache/2.4.59 (Debian)","2.4.59"
"46.161.223.138","http80","200","Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8","2.4.58"
"2.20.222.252","http80","400","AkamaiGHost","unknown"
"84.86.234.176","http80","200","openresty","unknown"
"185.209.51.111","http443","404","nginx","unknown"
"62.148.185.109","http443","200","nginx","unknown"
"62.148.185.109","http80","200","nginx","unknown"
"2.17.232.184","http443","400","AkamaiGHost","unknown"
"37.97.190.193","http443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"37.97.190.193","http80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"95.101.3.171","http443","400","AkamaiGHost","unknown"
"85.10.156.134","http80","200","Apache","unknown"
"37.97.133.44","http80","200","Microsoft-IIS/10.0","10.0"
"92.123.114.67","http80","400","AkamaiGHost","unknown"
"23.109.121.97","http443","200","","unknown"
"88.221.182.89","http80","400","AkamaiGHost","unknown"
"84.244.186.77","http80","200","nginx","unknown"
"185.56.233.76","http443","200","nginx","unknown"
"92.122.14.47","http80","400","AkamaiGHost","unknown"
"88.221.241.24","http443","400","AkamaiGHost","unknown"
"88.221.241.24","http80","400","AkamaiGHost","unknown"
"2.21.100.238","http80","400","AkamaiGHost","unknown"
"45.130.55.239","http80","200","Apache","unknown"
"193.23.118.181","http80","200","nginx/1.22.1","1.22.1"
"185.173.160.226","http80","404","nginx","unknown"
"95.100.64.194","http80","400","AkamaiGHost","unknown"
"193.176.186.136","http443","200","nginx","unknown"
"45.140.9.61","http80","200","Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8","2.4.58"
"2.19.68.61","http80","400","AkamaiGHost","unknown"
"176.117.59.166","http80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"37.143.87.10","http443","404","bks400httpserver","unknown"
"37.143.87.10","http80","404","bks400httpserver","unknown"
"185.206.232.163","http443","200","Apache/2.4.67 (Debian)","2.4.67"
"185.180.222.198","http443","404","nginx/1.4.5","1.4.5"
"185.180.222.198","http80","404","nginx/1.4.5","1.4.5"
"2.19.77.70","http80","400","AkamaiGHost","unknown"
"175.110.113.218","http80","403","nginx/1.23.4","1.23.4"
"2.23.67.18","http443","400","AkamaiGHost","unknown"
"84.244.149.242","http443","500","nginx","unknown"
"84.244.149.242","http80","200","nginx","unknown"
"2.19.245.166","http443","400","AkamaiGHost","unknown"
"185.62.57.147","http80","403","openresty/1.29.2.3","1.29.2.3"
"2.18.181.32","http443","400","AkamaiGHost","unknown"
"2.18.181.32","http80","400","AkamaiGHost","unknown"
"195.240.109.26","http443","200","","unknown"
"195.240.109.26","http80","200","","unknown"
"95.100.135.101","http80","400","AkamaiGHost","unknown"
"149.143.110.114","http443","200","Apache","unknown"
"185.44.130.11","http80","200","","unknown"
"88.221.57.155","http443","400","AkamaiGHost","unknown"
"88.221.57.155","http80","400","AkamaiGHost","unknown"
"2.20.221.233","http443","400","AkamaiGHost","unknown"
"178.212.224.187","http80","404","","unknown"
"2.20.142.51","http80","400","AkamaiGHost","unknown"
"178.21.18.75","http443","200","Microsoft-IIS/10.0","10.0"
"178.21.18.75","http80","200","Microsoft-IIS/10.0","10.0"
"194.247.182.23","http443","200","gws","unknown"
"2.22.245.184","http80","400","AkamaiGHost","unknown"
"95.101.10.44","http443","400","AkamaiGHost","unknown"
"95.211.37.154","http443","200","nginx","unknown"
"95.211.37.154","http80","200","nginx","unknown"
"2.22.184.224","http443","400","AkamaiGHost","unknown"
"2.22.184.224","http80","400","AkamaiGHost","unknown"
"95.100.144.184","http443","400","AkamaiGHost","unknown"
"2.23.226.186","http443","400","AkamaiGHost","unknown"
"2.23.226.186","http80","400","AkamaiGHost","unknown"
"87.251.32.245","http443","503","","unknown"
"45.142.233.242","http80","200","openresty","unknown"
"2.17.176.232","http443","400","AkamaiGHost","unknown"
"188.206.14.33","http80","200","","unknown"
"77.165.16.54","http80","200","nginx","unknown"
"2.18.78.30","http80","400","AkamaiGHost","unknown"
"80.56.116.56","http80","200","Webs","unknown"
"95.100.73.130","http443","400","AkamaiGHost","unknown"
"95.100.73.130","http80","400","AkamaiGHost","unknown"
"92.123.113.163","http80","400","AkamaiGHost","unknown"
"37.0.94.26","http443","200","nginx","unknown"
"95.101.54.30","http443","400","AkamaiGHost","unknown"
"95.101.54.30","http80","400","AkamaiGHost","unknown"
"2.20.140.106","http443","400","AkamaiGHost","unknown"
"2.20.140.106","http80","400","AkamaiGHost","unknown"
"2.18.181.78","http443","400","AkamaiGHost","unknown"
"2.18.181.78","http80","400","AkamaiGHost","unknown"
"2.17.62.250","http80","400","AkamaiGHost","unknown"
"185.135.140.118","http443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"2.18.151.94","http80","400","AkamaiGHost","unknown"
"109.236.87.84","http443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"2.23.109.165","http443","400","AkamaiGHost","unknown"
"141.138.137.143","http443","200","Apache/2.4.6","2.4.6"
"2.21.245.48","http80","400","AkamaiGHost","unknown"
"2.22.5.243","http443","400","AkamaiGHost","unknown"
"2.22.5.243","http80","400","AkamaiGHost","unknown"
"37.18.95.78","http443","404","","unknown"
"95.101.51.96","http443","400","AkamaiGHost","unknown"
"95.101.51.96","http80","400","AkamaiGHost","unknown"
"2.22.74.93","http80","400","AkamaiGHost","unknown"
"94.75.202.60","http443","503","nginx","unknown"
"95.100.75.146","http443","400","AkamaiGHost","unknown"
"81.17.55.97","http80","404","","unknown"
"2.20.249.178","http443","400","AkamaiGHost","unknown"
"2.20.249.178","http80","400","AkamaiGHost","unknown"
"109.72.85.123","http80","404","PCX/No-Cache","unknown"
"95.101.253.20","http443","400","AkamaiGHost","unknown"
"95.101.253.20","http80","400","AkamaiGHost","unknown"
"195.60.176.123","http443","200","Apache","unknown"
"195.60.176.123","http80","200","Apache","unknown"
"92.65.45.213","http80","200","Webs","unknown"
"2.18.28.132","http80","400","AkamaiGHost","unknown"
"185.184.192.190","http443","200","nginx","unknown"
"185.184.192.190","http80","200","nginx","unknown"
"93.119.2.168","http80","200","","unknown"
"136.144.158.170","http443","200","nginx/1.30.2","1.30.2"
"2.17.79.40","http80","400","AkamaiGHost","unknown"
"93.119.14.44","http443","200","nginx","unknown"
"93.119.14.44","http80","200","nginx","unknown"
"95.101.35.86","http443","400","AkamaiGHost","unknown"
"95.101.35.86","http80","400","AkamaiGHost","unknown"
"2.17.81.205","http443","400","AkamaiGHost","unknown"
"92.123.252.57","http80","400","AkamaiGHost","unknown"
"92.123.167.59","http443","400","AkamaiGHost","unknown"
"95.211.207.95","http443","200","nginx","unknown"
"95.211.207.95","http80","403","nginx","unknown"
"87.212.251.51","http80","200","openresty","unknown"
"2.21.182.190","http443","400","AkamaiGHost","unknown"
"2.21.182.190","http80","400","AkamaiGHost","unknown"
"2.23.46.200","http443","400","AkamaiGHost","unknown"
"2.17.49.251","http443","400","AkamaiGHost","unknown"
"185.82.73.50","http443","200","Microsoft-IIS/10.0","10.0"
"92.123.133.166","http80","400","AkamaiGHost","unknown"
"2.20.25.160","http80","400","AkamaiGHost","unknown"
"81.206.33.233","http80","404","","unknown"
"2.23.76.221","http80","400","AkamaiGHost","unknown"
"95.100.53.109","http80","400","AkamaiGHost","unknown"
"2.19.154.190","http80","400","AkamaiGHost","unknown"
"109.201.144.90","http443","404","nginx/1.18.0","1.18.0"
"95.100.51.146","http443","400","AkamaiGHost","unknown"
"95.100.51.146","http80","400","AkamaiGHost","unknown"
"139.162.56.182","http80","403","nginx/1.10.1","1.10.1"
"2.18.200.176","http80","400","AkamaiGHost","unknown"
"178.85.240.200","http80","200","lighttpd/1.4.67","1.4.67"
"145.140.7.70","http443","200","","unknown"
"139.162.220.241","http80","404","openresty","unknown"
"145.38.187.155","http80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"2.17.24.112","http80","400","AkamaiGHost","unknown"
"2.22.101.9","http80","400","AkamaiGHost","unknown"
"2.18.128.4","http80","400","AkamaiGHost","unknown"
"2.18.52.61","http80","400","AkamaiGHost","unknown"
"213.154.253.131","http443","200","AangetekendMailen","unknown"
"46.23.93.220","http443","200","OpenBSD httpd","unknown"
"46.23.93.220","http80","200","OpenBSD httpd","unknown"
"109.72.85.77","http80","404","PCX/No-Cache","unknown"
"37.48.66.232","http443","200","Apache/2.4.37 (AlmaLinux) OpenSSL/1.1.1k","2.4.37"
"37.48.66.232","http80","200","Apache/2.4.37 (AlmaLinux) OpenSSL/1.1.1k","2.4.37"
"185.82.73.82","http443","404","LiteSpeed","unknown"
"2.20.171.57","http80","400","AkamaiGHost","unknown"
"2.18.64.93","http80","400","AkamaiGHost","unknown"
"95.100.75.206","http80","400","AkamaiGHost","unknown"
"217.100.196.2","http80","200","Server","unknown"
"2.21.10.45","http80","400","AkamaiGHost","unknown"
"2.20.241.84","http443","400","AkamaiGHost","unknown"
"2.20.53.246","http80","400","AkamaiGHost","unknown"
"85.17.192.113","http443","404","","unknown"
"92.123.132.5","http80","400","AkamaiGHost","unknown"
"143.178.6.122","http443","403","nginx","unknown"
"143.178.6.122","http80","403","nginx","unknown"
"185.56.147.177","http443","200","Apache/2.4.67 (cPanel) OpenSSL/1.1.1w mod_bwlimited/1.4","2.4.67"
"185.56.147.177","http80","200","Apache/2.4.67 (cPanel) OpenSSL/1.1.1w mod_bwlimited/1.4","2.4.67"
"84.27.31.233","http443","200","","unknown"
"2.21.212.187","http80","400","AkamaiGHost","unknown"
"194.110.221.34","http80","404","","unknown"
"45.131.4.129","http80","403","cloudflare","unknown"
"83.85.193.94","http443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"83.85.193.94","http80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"141.136.120.60","http80","200","Apache/2.4.52 (Ubuntu)","2.4.52"
"37.97.242.184","http443","200","Apache/2.4.18 (Ubuntu)","2.4.18"
"83.96.216.48","http443","404","Apache","unknown"
"83.96.216.48","http80","404","Apache","unknown"
"2.17.49.28","http443","400","AkamaiGHost","unknown"
"84.53.165.91","http443","400","AkamaiGHost","unknown"
"84.53.165.91","http80","400","AkamaiGHost","unknown"
"2.21.210.168","http80","400","AkamaiGHost","unknown"
"2.20.168.69","http443","400","AkamaiGHost","unknown"
"2.20.168.69","http80","400","AkamaiGHost","unknown"
"2.16.54.155","http443","400","AkamaiGHost","unknown"
"2.16.54.155","http80","400","AkamaiGHost","unknown"
"95.211.153.79","http443","200","nginx","unknown"
"95.211.153.79","http80","200","nginx","unknown"
"95.101.47.157","http80","400","AkamaiGHost","unknown"
"92.123.198.39","http80","400","AkamaiGHost","unknown"
"88.221.241.153","http80","400","AkamaiGHost","unknown"
"77.62.150.227","http80","200","nginx","unknown"
"82.72.167.71","http80","200","","unknown"
"217.22.27.197","http80","200","Apache/2.4.52 (Ubuntu)","2.4.52"
"45.11.166.77","http443","401","Apache","unknown"
"194.156.178.44","http443","200","Apache","unknown"
"194.156.178.44","http80","200","Apache","unknown"
"95.101.84.88","http443","400","AkamaiGHost","unknown"
"2.18.131.39","http443","400","AkamaiGHost","unknown"
"2.18.131.39","http80","400","AkamaiGHost","unknown"
"149.210.185.164","http443","401","Apache/2.4.57 (Ubuntu)","2.4.57"
"217.121.188.47","http443","404","","unknown"
"217.121.188.47","http80","404","","unknown"
"88.221.44.74","http80","400","AkamaiGHost","unknown"
"45.152.9.231","http443","200","Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8","2.4.58"
"45.152.9.231","http80","200","Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8","2.4.58"
"45.138.16.19","http80","200","nginx","unknown"
"31.201.62.145","http443","200","Apache/2.4.51 (Unix) OpenSSL/1.1.1l SVN/1.15.0-dev PHP/8.0.14","2.4.51"
